part,kind,dimension_1_mm,dimension_2_mm,dimension_3_mm,description
light_F3,light,12.700000000000001,31.341034825137598,29.177107043189267,"Provisional light envelope; unknown mass excluded; Enclosed provisional 25.4 mm round strand passages; measured maximum harness diameter 12.7 mm; lights installed after panels; feeding access, bore residual sections, connections and stability unqualified; NOT build-ready"
light_F4,light,12.700000000000001,31.341034825137626,29.177107043189267,"Provisional light envelope; unknown mass excluded; Enclosed provisional 25.4 mm round strand passages; measured maximum harness diameter 12.7 mm; lights installed after panels; feeding access, bore residual sections, connections and stability unqualified; NOT build-ready"
light_F5,light,12.700000000000001,31.341034825137626,29.177107043189267,"Provisional light envelope; unknown mass excluded; Enclosed provisional 25.4 mm round strand passages; measured maximum harness diameter 12.7 mm; lights installed after panels; feeding access, bore residual sections, connections and stability unqualified; NOT build-ready"
light_F6,light,12.700000000000001,31.341034825137626,29.177107043189267,"Provisional light envelope; unknown mass excluded; Enclosed provisional 25.4 mm round strand passages; measured maximum harness diameter 12.7 mm; lights installed after panels; feeding access, bore residual sections, connections and stability unqualified; NOT build-ready"
light_F7,light,12.700000000000001,31.341034825137626,29.177107043189608,"Provisional light envelope; unknown mass excluded; Enclosed provisional 25.4 mm round strand passages; measured maximum harness diameter 12.7 mm; lights installed after panels; feeding access, bore residual sections, connections and stability unqualified; NOT build-ready"
light_F8,light,12.700000000000001,31.341034825137626,29.177107043189608,"Provisional light envelope; unknown mass excluded; Enclosed provisional 25.4 mm round strand passages; measured maximum harness diameter 12.7 mm; lights installed after panels; feeding access, bore residual sections, connections and stability unqualified; NOT build-ready"
light_F9,light,12.700000000000001,31.341034825137626,29.177107043189608,"Provisional light envelope; unknown mass excluded; Enclosed provisional 25.4 mm round strand passages; measured maximum harness diameter 12.7 mm; lights installed after panels; feeding access, bore residual sections, connections and stability unqualified; NOT build-ready"
light_F10,light,12.700000000000001,31.34103482513774,29.177107043189608,"Provisional light envelope; unknown mass excluded; Enclosed provisional 25.4 mm round strand passages; measured maximum harness diameter 12.7 mm; lights installed after panels; feeding access, bore residual sections, connections and stability unqualified; NOT build-ready"
light_F11,light,12.700000000000001,31.34103482513774,29.177107043189608,"Provisional light envelope; unknown mass excluded; Enclosed provisional 25.4 mm round strand passages; measured maximum harness diameter 12.7 mm; lights installed after panels; feeding access, bore residual sections, connections and stability unqualified; NOT build-ready"
light_F12,light,12.700000000000001,31.34103482513774,29.177107043189608,"Provisional light envelope; unknown mass excluded; Enclosed provisional 25.4 mm round strand passages; measured maximum harness diameter 12.7 mm; lights installed after panels; feeding access, bore residual sections, connections and stability unqualified; NOT build-ready"
light_G1,light,12.699999999999989,31.34103482513763,29.177107043189352,"Provisional light envelope; unknown mass excluded; Enclosed provisional 25.4 mm round strand passages; measured maximum harness diameter 12.7 mm; lights installed after panels; feeding access, bore residual sections, connections and stability unqualified; NOT build-ready"
light_G2,light,12.699999999999989,31.34103482513764,29.17710704318938,"Provisional light envelope; unknown mass excluded; Enclosed provisional 25.4 mm round strand passages; measured maximum harness diameter 12.7 mm; lights installed after panels; feeding access, bore residual sections, connections and stability unqualified; NOT build-ready"
light_G3,light,12.699999999999989,31.341034825137598,29.177107043189267,"Provisional light envelope; unknown mass excluded; Enclosed provisional 25.4 mm round strand passages; measured maximum harness diameter 12.7 mm; lights installed after panels; feeding access, bore residual sections, connections and stability unqualified; NOT build-ready"
light_G4,light,12.699999999999989,31.341034825137626,29.177107043189267,"Provisional light envelope; unknown mass excluded; Enclosed provisional 25.4 mm round strand passages; measured maximum harness diameter 12.7 mm; lights installed after panels; feeding access, bore residual sections, connections and stability unqualified; NOT build-ready"
light_G5,light,12.699999999999989,31.341034825137626,29.177107043189267,"Provisional light envelope; unknown mass excluded; Enclosed provisional 25.4 mm round strand passages; measured maximum harness diameter 12.7 mm; lights installed after panels; feeding access, bore residual sections, connections and stability unqualified; NOT build-ready"
light_G6,light,12.699999999999989,31.341034825137626,29.177107043189267,"Provisional light envelope; unknown mass excluded; Enclosed provisional 25.4 mm round strand passages; measured maximum harness diameter 12.7 mm; lights installed after panels; feeding access, bore residual sections, connections and stability unqualified; NOT build-ready"
light_G7,light,12.699999999999989,31.341034825137626,29.177107043189608,"Provisional light envelope; unknown mass excluded; Enclosed provisional 25.4 mm round strand passages; measured maximum harness diameter 12.7 mm; lights installed after panels; feeding access, bore residual sections, connections and stability unqualified; NOT build-ready"
light_G8,light,12.699999999999989,31.341034825137626,29.177107043189608,"Provisional light envelope; unknown mass excluded; Enclosed provisional 25.4 mm round strand passages; measured maximum harness diameter 12.7 mm; lights installed after panels; feeding access, bore residual sections, connections and stability unqualified; NOT build-ready"
light_G9,light,12.699999999999989,31.341034825137626,29.177107043189608,"Provisional light envelope; unknown mass excluded; Enclosed provisional 25.4 mm round strand passages; measured maximum harness diameter 12.7 mm; lights installed after panels; feeding access, bore residual sections, connections and stability unqualified; NOT build-ready"
light_G10,light,12.699999999999989,31.34103482513774,29.177107043189608,"Provisional light envelope; unknown mass excluded; Enclosed provisional 25.4 mm round strand passages; measured maximum harness diameter 12.7 mm; lights installed after panels; feeding access, bore residual sections, connections and stability unqualified; NOT build-ready"
light_G11,light,12.699999999999989,31.34103482513774,29.177107043189608,"Provisional light envelope; unknown mass excluded; Enclosed provisional 25.4 mm round strand passages; measured maximum harness diameter 12.7 mm; lights installed after panels; feeding access, bore residual sections, connections and stability unqualified; NOT build-ready"
light_G12,light,12.699999999999989,31.34103482513774,29.177107043189608,"Provisional light envelope; unknown mass excluded; Enclosed provisional 25.4 mm round strand passages; measured maximum harness diameter 12.7 mm; lights installed after panels; feeding access, bore residual sections, connections and stability unqualified; NOT build-ready"
light_H1,light,12.700000000000045,31.34103482513763,29.177107043189352,"Provisional light envelope; unknown mass excluded; Enclosed provisional 25.4 mm round strand passages; measured maximum harness diameter 12.7 mm; lights installed after panels; feeding access, bore residual sections, connections and stability unqualified; NOT build-ready"
light_H2,light,12.700000000000045,31.34103482513764,29.17710704318938,"Provisional light envelope; unknown mass excluded; Enclosed provisional 25.4 mm round strand passages; measured maximum harness diameter 12.7 mm; lights installed after panels; feeding access, bore residual sections, connections and stability unqualified; NOT build-ready"
light_H3,light,12.700000000000045,31.341034825137598,29.177107043189267,"Provisional light envelope; unknown mass excluded; Enclosed provisional 25.4 mm round strand passages; measured maximum harness diameter 12.7 mm; lights installed after panels; feeding access, bore residual sections, connections and stability unqualified; NOT build-ready"
