part,kind,dimension_1_mm,dimension_2_mm,dimension_3_mm,description
light_D6,light,12.700000000000045,31.341034825137626,29.177107043189267,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
light_D7,light,12.700000000000045,31.341034825137626,29.177107043189608,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
light_D8,light,12.700000000000045,31.341034825137626,29.177107043189608,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
light_D9,light,12.700000000000045,31.341034825137626,29.177107043189608,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
light_D10,light,12.700000000000045,31.34103482513774,29.177107043189608,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
light_D11,light,12.700000000000045,31.34103482513774,29.177107043189608,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
light_D12,light,12.700000000000045,31.34103482513774,29.177107043189608,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
light_E1,light,12.699999999999989,31.34103482513763,29.177107043189352,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
light_E2,light,12.699999999999989,31.34103482513764,29.17710704318938,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
light_E3,light,12.699999999999989,31.341034825137598,29.177107043189267,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
light_E4,light,12.699999999999989,31.341034825137626,29.177107043189267,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
light_E5,light,12.699999999999989,31.341034825137626,29.177107043189267,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
light_E6,light,12.699999999999989,31.341034825137626,29.177107043189267,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
light_E7,light,12.699999999999989,31.341034825137626,29.177107043189608,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
light_E8,light,12.699999999999989,31.341034825137626,29.177107043189608,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
light_E9,light,12.699999999999989,31.341034825137626,29.177107043189608,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
light_E10,light,12.699999999999989,31.34103482513774,29.177107043189608,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
light_E11,light,12.699999999999989,31.34103482513774,29.177107043189608,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
light_E12,light,12.699999999999989,31.34103482513774,29.177107043189608,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
light_F1,light,12.700000000000001,31.34103482513763,29.177107043189352,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
light_F2,light,12.700000000000001,31.34103482513764,29.17710704318938,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
light_F3,light,12.700000000000001,31.341034825137598,29.177107043189267,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
light_F4,light,12.700000000000001,31.341034825137626,29.177107043189267,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
light_F5,light,12.700000000000001,31.341034825137626,29.177107043189267,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
light_F6,light,12.700000000000001,31.341034825137626,29.177107043189267,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
light_F7,light,12.700000000000001,31.341034825137626,29.177107043189608,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
light_F8,light,12.700000000000001,31.341034825137626,29.177107043189608,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
light_F9,light,12.700000000000001,31.341034825137626,29.177107043189608,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
light_F10,light,12.700000000000001,31.34103482513774,29.177107043189608,"Provisional light envelope; unknown mass excluded; 56 SPAX structural panel/kicker screws; future inserts optional and unqualified; 38.1 mm LED passages in nominal 2x6 stock, 25.4 mm in other stock; frame, connections, residual sections and stability unqualified; NOT build-ready"
