connection,kind,members,x_mm,y_mm,z_mm,axis_x,axis_y,axis_z,length_mm,length_in,diameter_mm,grip_mm,status
transition_top_left_screw_1,screw,transition_top_angle_left + panel_edge_top,-1109.2,1461.0492130878424,2084.272662969107,-0.0,0.7660444431189781,-0.6427876096865394,38.1,1.5000000000000002,6.35,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SDS25112; SDS25112-R25; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_top_left_bolt_2,bolt,transition_top_angle_left + box_side_left,-1211.549,1442.0714598450882,2091.05903769035,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_top_left_screw_2,screw,transition_top_angle_left + panel_edge_top,-1109.2,1486.7607174753039,2114.914440693866,-0.0,0.7660444431189781,-0.6427876096865394,38.1,1.5000000000000002,6.35,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SDS25112; SDS25112-R25; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_kicker_bottom_left_bolt_1,bolt,transition_kicker_bottom_angle_left + kicker_cheek_left,-1211.549,-100.0,25.0,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_kicker_bottom_left_bolt_2,bolt,transition_kicker_bottom_angle_left + kicker_cheek_left,-1211.549,-130.0,25.0,-1.0,0.0,0.0,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_kicker_bottom_left_screw_1,screw,transition_kicker_bottom_angle_left + kicker_batten_bottom,-1124.2,-80.1,25.0,0.0,1.0,0.0,38.1,1.5000000000000002,6.35,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SDS25112; SDS25112-R25; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_kicker_bottom_left_screw_2,screw,transition_kicker_bottom_angle_left + kicker_batten_bottom,-1094.2,-80.1,25.0,0.0,1.0,0.0,38.1,1.5000000000000002,6.35,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SDS25112; SDS25112-R25; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_main_right_bolt_1,bolt,transition_main_angle_right + cheek_splice_right_inner + cheek_splice_right_outer + box_side_right,1173.449,-99.98399847706571,326.4279251178515,1.0,0.0,0.0,101.6,4.0,9.525,82.2,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_main_right_bolt_2,bolt,transition_main_angle_right + cheek_splice_right_inner + cheek_splice_right_outer + box_side_right,1173.449,-71.05855604117144,360.8999250582055,1.0,0.0,0.0,101.6,4.0,9.525,82.2,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_main_right_screw_1,screw,transition_main_angle_right + panel_edge_bottom,1099.2,-46.287731627092356,287.89844385510344,-0.0,0.7660444431189781,-0.6427876096865394,38.1,1.5000000000000002,6.35,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SDS25112; SDS25112-R25; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_main_right_screw_2,screw,transition_main_angle_right + panel_edge_bottom,1099.2,-23.790165288063484,314.7099993642677,-0.0,0.7660444431189781,-0.6427876096865394,38.1,1.5000000000000002,6.35,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SDS25112; SDS25112-R25; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_kicker_right_bolt_1,bolt,transition_kicker_angle_right + cheek_splice_right_inner + cheek_splice_right_outer + kicker_cheek_right,1173.449,-115.0,200.0,1.0,0.0,0.0,101.6,4.0,9.525,82.2,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_kicker_right_bolt_2,bolt,transition_kicker_angle_right + cheek_splice_right_inner + cheek_splice_right_outer + kicker_cheek_right,1173.449,-145.0,200.0,1.0,0.0,0.0,101.6,4.0,9.525,82.2,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_kicker_right_screw_1,screw,transition_kicker_angle_right + kicker_batten_top,1124.2,-80.1,200.0,0.0,1.0,0.0,38.1,1.5000000000000002,6.35,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SDS25112; SDS25112-R25; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_kicker_right_screw_2,screw,transition_kicker_angle_right + kicker_batten_top,1094.2,-80.1,200.0,0.0,1.0,0.0,38.1,1.5000000000000002,6.35,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SDS25112; SDS25112-R25; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_seam_right_bolt_1,bolt,transition_seam_angle_right + box_side_right,1211.549,657.7565795732667,1198.3535047265405,1.0,0.0,0.0,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_seam_right_screw_1,screw,transition_seam_angle_right + panel_seam_horizontal,1109.2,692.9180195124278,1168.8495534419283,-0.0,0.7660444431189781,-0.6427876096865394,38.1,1.5000000000000002,6.35,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SDS25112; SDS25112-R25; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_seam_right_bolt_2,bolt,transition_seam_angle_right + box_side_right,1211.549,689.8959600575937,1236.6557268824893,1.0,0.0,0.0,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_seam_right_screw_2,screw,transition_seam_angle_right + panel_seam_horizontal,1109.2,725.0573999967548,1207.151775597877,-0.0,0.7660444431189781,-0.6427876096865394,38.1,1.5000000000000002,6.35,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SDS25112; SDS25112-R25; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_top_right_bolt_1,bolt,transition_top_angle_right + box_side_right,1211.549,1416.3599554576265,2060.417259965591,1.0,0.0,0.0,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_top_right_screw_1,screw,transition_top_angle_right + panel_edge_top,1109.2,1461.0492130878424,2084.272662969107,-0.0,0.7660444431189781,-0.6427876096865394,38.1,1.5000000000000002,6.35,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SDS25112; SDS25112-R25; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_top_right_bolt_2,bolt,transition_top_angle_right + box_side_right,1211.549,1442.0714598450882,2091.05903769035,1.0,0.0,0.0,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_top_right_screw_2,screw,transition_top_angle_right + panel_edge_top,1109.2,1486.7607174753039,2114.914440693866,-0.0,0.7660444431189781,-0.6427876096865394,38.1,1.5000000000000002,6.35,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SDS25112; SDS25112-R25; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_kicker_bottom_right_bolt_1,bolt,transition_kicker_bottom_angle_right + kicker_cheek_right,1211.549,-100.0,25.0,1.0,0.0,0.0,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_kicker_bottom_right_bolt_2,bolt,transition_kicker_bottom_angle_right + kicker_cheek_right,1211.549,-130.0,25.0,1.0,0.0,0.0,63.5,2.5,9.525,44.1,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Conquest 3/8-16 A307 Grade A plain standard hex bolt; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_kicker_bottom_right_screw_1,screw,transition_kicker_bottom_angle_right + kicker_batten_bottom,1124.2,-80.1,25.0,0.0,1.0,0.0,38.1,1.5000000000000002,6.35,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SDS25112; SDS25112-R25; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
transition_kicker_bottom_right_screw_2,screw,transition_kicker_bottom_angle_right + kicker_batten_bottom,1094.2,-80.1,25.0,0.0,1.0,0.0,38.1,1.5000000000000002,6.35,0.0,PROVISIONAL — top-joint end-distance revision; extended steel resistance unresolved; candidate FEA not run; SELECTED Simpson SDS25112; SDS25112-R25; dimensional inspection envelope only; hex rotation bounded by cylinder; screw head/seat allowances are project assumptions; receiving holes and resistance require verification
